fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,white_eye,blue_blotches,pinched_belly,scales,comments
32834,511,2016,18,5,Burdwood,41,chum,50,6,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32835,511,2016,18,5,Burdwood,42,chum,54,9,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32836,511,2016,18,5,Burdwood,43,chum,55,9,,,,,,,,,,,,,,,,,,,,,,NA,,,,scarred FL
32837,511,2016,18,5,Burdwood,44,chum,52,8,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32838,511,2016,18,5,Burdwood,45,pink,65,10,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32839,511,2016,18,5,Burdwood,46,chum,53,8,,,,,,,,,,,,,,,,,,,,,1,NA,,,,
32840,511,2016,18,5,Burdwood,47,chum,56,9,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32841,511,2016,18,5,Burdwood,48,chum,56,8,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32842,511,2016,18,5,Burdwood,49,chum,59,11,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32843,511,2016,18,5,Burdwood,50,chum,70,13,,,,,,,,,,,1,,,,,,,,,,,NA,,,1,
32844,511,2016,18,5,Burdwood,51,chum,60,9,,,1,,,,,,,,,,,,,1,,,,,,NA,,,,
32845,511,2016,18,5,Burdwood,52,pink,69,12,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32846,511,2016,18,5,Burdwood,53,chum,49,7,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32847,511,2016,18,5,Burdwood,54,chum,56,9,,1,,,1,,,,,,,,,,,,,,,,,NA,1,,,
32848,511,2016,18,5,Burdwood,55,pink,74,12,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32849,511,2016,18,5,Burdwood,56,pink,75,12,,,,,,,,,,1,,,,,,,,,,,,NA,1,,,
32850,511,2016,18,5,Burdwood,57,pink,79,12,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32851,511,2016,18,5,Burdwood,58,chum,50,8,,,,,,,,,,,,,,,,,,,1,,,NA,,,,PVF
32852,511,2016,18,5,Burdwood,59,pink,64,10,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32853,511,2016,18,5,Burdwood,60,chum,52,9,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32854,511,2016,18,5,Burdwood,61,pink,67,11,,,,,,,,,,,1,,,,,1,,1,,,,NA,,,,
32855,511,2016,18,5,Burdwood,62,pink,68,12,,,,,,,,,,,,,,,,,,,1,,,NA,,,,eye
32856,511,2016,18,5,Burdwood,63,chum,60,11,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32857,511,2016,18,5,Burdwood,64,chum,58,9,,,,,,,,,,,1,,,,,,,,,,,NA,,,1,
32858,511,2016,18,5,Burdwood,65,chum,60,10,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32859,511,2016,18,5,Burdwood,66,chum,45,6,,1,,,,,,,,,,,,,,,,,,,,NA,,,,
32860,511,2016,18,5,Burdwood,67,pink,75,11,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32861,511,2016,18,5,Burdwood,68,chum,49,7,,1,,,,,,,,,,,,,,1,,,,,,NA,1,,,
32862,511,2016,18,5,Burdwood,69,pink,72,13,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32863,511,2016,18,5,Burdwood,70,chum,66,11,,,,,,,,,,,,,,,,,,,,,,NA,,,1,
32864,511,2016,18,5,Burdwood,71,pink,68,10,,,,,,,,,,,,,,,,,,,1,,,NA,,,,LJ
32865,511,2016,18,5,Burdwood,72,chum,59,10,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32866,511,2016,18,5,Burdwood,73,pink,67,10,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32867,511,2016,18,5,Burdwood,74,pink,65,12,,,,,,,,,,,,,,,,,,,,,,NA,1,,,Scarred flank 
32868,511,2016,18,5,Burdwood,75,chum,59,12,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32869,511,2016,18,5,Burdwood,76,pink,62,8,,,,1,,,,,,,,,,,,,,,,,,NA,,,,
32870,511,2016,18,5,Burdwood,77,pink,65,10,,,,,,,,,,,,,,,,,,,1,,,NA,,,,CDF
32871,511,2016,18,5,Burdwood,78,pink,72,10,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32872,511,2016,18,5,Burdwood,79,pink,65,10,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32873,511,2016,18,5,Burdwood,80,pink,57,9,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32874,511,2016,18,5,Burdwood,81,pink,67,11,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32875,511,2016,18,5,Burdwood,82,pink,68,12,,,,,,,,,,,1,,,,,1,,,,,,NA,,,,split DF
32876,512,2016,18,5,Wicklow,1,chum,70,10,,,1,1,,,,,,,,,,,,1,,,,,1,NA,1,,1,
32877,512,2016,18,5,Wicklow,2,pink,91,15,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32878,512,2016,18,5,Wicklow,3,chum,85,15,,1,,,,,,,,,,,,,,,,,,,,NA,,,1,
32879,512,2016,18,5,Wicklow,4,chum,79,14,,,,,,,,,,2,,,,,,,,,,,,NA,1,,1,
32880,512,2016,18,5,Wicklow,5,chum,80,12,,,,,1,,,,,,,,,,,1,,,,,,NA,1,,1,
32881,512,2016,18,5,Wicklow,6,pink,95,18,,,,1,,,,,,1,,,,,,,,,1,,,NA,1,,1,"Jaw, ANF"
32882,512,2016,18,5,Wicklow,7,chum,72,14,,,,,,,,,,,1,,,,,,,,,,,NA,1,,,
32883,512,2016,18,5,Wicklow,8,chum,95,19,,,,,,,,,,1,,,,,,,,,,,,NA,1,,1,
32884,512,2016,18,5,Wicklow,9,pink,85,15,,,,,,,,,,1,,,,,,,,,,,,NA,1,,1,
32885,512,2016,18,5,Wicklow,10,chum,62,13,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32886,512,2016,18,5,Wicklow,11,pink,102,17,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32887,512,2016,18,5,Wicklow,12,chum,94,17,,,1,,,,,,,,,,,,,,,,,,,NA,,,,
32888,512,2016,18,5,Wicklow,13,chum,80,15,,,,,,,1,,,1,,,,,,,,,,,,NA,1,,1,
32889,512,2016,18,5,Wicklow,14,pink,72,12,,,,,,1,,,,,,,,,,,,,,,,NA,1,,,
32890,512,2016,18,5,Wicklow,15,chum,84,15,,,1,,,,,,1,,,,,,,,,,,,,NA,,,1,
32891,512,2016,18,5,Wicklow,16,pink,79,14,,,,,,,,,,1,,,,,,,,,,,,NA,1,,1,
32892,512,2016,18,5,Wicklow,17,pink,81,14,,,,,,,,,,,2,,,,,,,,,,,NA,,,,
32893,512,2016,18,5,Wicklow,18,pink,79,14,,,,,,,,1,,1,,,,,,1,,1,,,,NA,1,,,
32894,512,2016,18,5,Wicklow,19,chum,97,17,,1,,,,,,,,,,,,,,1,,,1,,,NA,,,1,ANF
32895,512,2016,18,5,Wicklow,20,chum,71,14,,2,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32896,512,2016,18,5,Wicklow,21,chum,71,12,1,,,,,,,,,1,,,,,,1,,,,,,NA,1,,1,
32897,512,2016,18,5,Wicklow,22,pink,85,14,,,,,,,,,,,,,,,,1,,,,,,NA,,,1,
32898,512,2016,18,5,Wicklow,23,chum,91,16,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32899,512,2016,18,5,Wicklow,24,pink,86,15,,,,,,,,,,1,,,,,,,,,,,,NA,1,,1,
32900,512,2016,18,5,Wicklow,25,pink,87,16,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32901,512,2016,18,5,Wicklow,26,chum,88,15,,,,,,,,1,,,,,,,,1,,,,,,NA,1,,1,
32902,512,2016,18,5,Wicklow,27,chum,94,16,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32903,512,2016,18,5,Wicklow,28,chum,76,15,,,,,,,,,1,,,,,,,,,,,,,NA,,,1,
32904,512,2016,18,5,Wicklow,29,pink,69,12,,,,,,,1,,,,,,,,,,,1,1,,,NA,1,,,Jaw/snout
32905,512,2016,18,5,Wicklow,30,chum,72,13,,,,,,,,,,1,,,,,,1,,,,,,NA,,,,scarred FL
32906,512,2016,18,5,Wicklow,31,chum,72,12,,,,,,,1,,,2,,,,,,,,,,,,NA,,,1,GGP
32907,512,2016,18,5,Wicklow,32,chum,71,12,,1,,,,,,,,,,,,,,,,,1,,,NA,,,1,DSF
32908,512,2016,18,5,Wicklow,33,chum,94,17,,2,,,,,,,,,,,,,,1,,,,,,NA,,,1,Split ANF
32909,512,2016,18,5,Wicklow,34,pink,90,16,,,,,,,,,,,1,,,,,,,,1,,,NA,,,1,ANF
32910,512,2016,18,5,Wicklow,35,pink,79,13,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32911,512,2016,18,5,Wicklow,36,pink,77,13,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32912,512,2016,18,5,Wicklow,37,chum,82,14,,,,,,,,,,,,,,,,2,,,,,,NA,,,1,
32913,512,2016,18,5,Wicklow,38,chum,81,14,,,,1,,,,,,,,,,,,,,,,,,NA,,,1,
32914,512,2016,18,5,Wicklow,39,pink,87,14,,,,,,,,,,1,1,,,,,,,,,,,NA,,,1,
32915,512,2016,18,5,Wicklow,40,pink,90,16,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32916,512,2016,18,5,Wicklow,41,pink,77,13,1,,,,1,,,,,2,,,,,,,,1,,,,NA,1,,,
32917,512,2016,18,5,Wicklow,42,pink,84,15,,,,,,,,1,,,,,,,,,,1,1,,,NA,1,,,ANF
32918,512,2016,18,5,Wicklow,43,pink,101,16,,,,,,,,1,,,,,,,,,,1,,,,NA,1,,1,
32919,512,2016,18,5,Wicklow,44,pink,97,17,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32920,512,2016,18,5,Wicklow,45,pink,73,12,,,,,,,,,,,,,,,,,,,,,,NA,,,,Eroded GP
32921,512,2016,18,5,Wicklow,46,pink,78,13,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32922,512,2016,18,5,Wicklow,47,pink,82,15,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32923,512,2016,18,5,Wicklow,48,chum,79,15,,,1,1,1,,,,,,,,,,,3,,,,,,NA,,,1,MG
32924,512,2016,18,5,Wicklow,49,pink,70,11,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32925,512,2016,18,5,Wicklow,50,pink,86,14,,,,,,,,1,,,,,,,,,,1,,,,NA,,,1,
32926,512,2016,18,5,Wicklow,51,pink,79,12,,,,,,,,,,,,,,,,,,,,,,NA,1,,,Scarred FL
32927,512,2016,18,5,Wicklow,52,pink,99,16,,,,,,,,,,,,,,,,1,,,,,,NA,1,,1,
32928,512,2016,18,5,Wicklow,53,pink,94,16,,,,,,,,,,1,,,,,,,,,,,,NA,1,,1,
32929,512,2016,18,5,Wicklow,54,pink,87,15,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32930,512,2016,18,5,Wicklow,55,pink,82,14,,,,,,,,1,,,,,,,,,,1,,,,NA,,,1,
32931,512,2016,18,5,Wicklow,56,chum,105,19,,,,,,,,,2,,,,,,,,,,,,,NA,,,1,
32932,512,2016,18,5,Wicklow,57,chum,84,14,,1,,,,,,,,1,1,,,,,,,,,,,NA,1,,1,
32933,512,2016,18,5,Wicklow,58,chum,87,16,,,,,,,,,,,,,,,,1,,,1,,,NA,,,1,"ANF, PVF"
32934,512,2016,18,5,Wicklow,59,pink,76,14,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32935,512,2016,18,5,Wicklow,60,chum,69,12,,1,,,1,,,,,,,,,,,1,,,,,,NA,,,1,GGP
32936,512,2016,18,5,Wicklow,61,chum,81,14,,,,,,,,,,,,,,,,,,,1,,,NA,,,1,ANF
32937,512,2016,18,5,Wicklow,62,pink,71,12,,,,,,,,,,,,,,,,,,,,,,NA,,,,Scarred FL
32938,512,2016,18,5,Wicklow,63,chum,67,11,,,,1,,,,,,,,,,,,,,,,,,NA,,,1,
32939,512,2016,18,5,Wicklow,64,pink,95,16,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32940,512,2016,18,5,Wicklow,65,pink,82,15,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32941,512,2016,18,5,Wicklow,66,pink,73,12,,,,,,,,,,,,,,,,1,,,,,,NA,1,,,
32942,512,2016,18,5,Wicklow,67,chum,74,13,,,,,,,,,,,,,,,,,,,1,,,NA,,,1,PVF
32943,512,2016,18,5,Wicklow,68,chum,69,12,1,,,,,,,,,,,,,,,,,,,,,NA,,,1,
32944,512,2016,18,5,Wicklow,69,chum,82,15,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32945,512,2016,18,5,Wicklow,70,pink,92,15,,,,,,,,,,,1,,,,,,,,,,,NA,,,,
32946,512,2016,18,5,Wicklow,71,pink,87,15,,,,,,,,1,,1,,,,,,,,1,,,,NA,,,,
32947,512,2016,18,5,Wicklow,72,pink,93,17,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32948,512,2016,18,5,Wicklow,73,pink,95,17,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32949,512,2016,18,5,Wicklow,74,pink,80,14,,,,1,,,,,,,,,,,,,,,,,,NA,,,,
32950,512,2016,18,5,Wicklow,75,pink,85,14,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32951,512,2016,18,5,Wicklow,76,chum,96,17,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32952,512,2016,18,5,Wicklow,77,pink,73,13,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32953,512,2016,18,5,Wicklow,78,pink,87,14,,,,,,,,1,,,,,,,,,,1,,,,NA,,,1,
32954,512,2016,18,5,Wicklow,79,pink,91,16,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32955,512,2016,18,5,Wicklow,80,pink,93,15,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32956,512,2016,18,5,Wicklow,81,pink,89,17,,,,,,,,1,,,,,,,,,,1,,,,NA,1,,1,
32957,512,2016,18,5,Wicklow,82,pink,80,14,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32958,512,2016,18,5,Wicklow,83,pink,92,16,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32959,512,2016,18,5,Wicklow,84,pink,84,14,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32960,512,2016,18,5,Wicklow,85,chum,92,17,,,,1,,,,,,1,,,,,,,,,,,,NA,,,1,
32961,512,2016,18,5,Wicklow,86,chum,98,18,,1,,,,,,,,1,,,,,,,,,,,,NA,,,1,
32962,512,2016,18,5,Wicklow,87,chum,85,14,,1,,,,,,,,,,,,,,,,,,,1,NA,,,1,Eroded GP
32963,512,2016,18,5,Wicklow,88,chum,82,13,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32964,512,2016,18,5,Wicklow,89,chum,77,14,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32965,512,2016,18,5,Wicklow,90,chum,75,13,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
32966,512,2016,18,5,Wicklow,91,chum,81,14,,,,,,,,,4,,,,,,,,,,,,,NA,1,,1,
32967,513,2016,18,5,Glacier,1,chum,44,8,,2,1,,1,,,,,,,,,,,1,,,,,,NA,,,,GGP
32968,513,2016,18,5,Glacier,2,pink,69,13,2,,,1,,,,1,,,,,,,,1,,1,1,,,NA,1,,,Flank
32969,513,2016,18,5,Glacier,3,chum,42,8,,2,2,,,,,,,,,,,,,1,,,,,,NA,,,,
32970,513,2016,18,5,Glacier,4,pink,66,10,,,,,1,,,,,1,1,,,,,,,,,,,NA,1,,,
32971,513,2016,18,5,Glacier,5,pink,68,10,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32972,513,2016,18,5,Glacier,6,pink,66,11,,2,,,,,,,,,,,,,,,,,,,,NA,1,,,
32973,513,2016,18,5,Glacier,7,chum,49,8,,,,,,,,,1,,,,,,,,,,,,,NA,1,,,
32974,513,2016,18,5,Glacier,8,chum,50,8,,3,1,,,,,,,,,,,,,,,,,,,NA,,,,
32975,513,2016,18,5,Glacier,9,chum,64,8,1,1,,1,,,,,1,,,,,,,,,,,,,NA,,,1,GGP
32976,513,2016,18,5,Glacier,10,chum,41,6,,1,,,,,,,,1,,,,,,,,,,,,NA,1,,,
32977,513,2016,18,5,Glacier,11,chum,56,10,1,,,,,,,,,,,,,,,,,,,,,NA,,,1,
32978,513,2016,18,5,Glacier,12,chum,55,10,,,,,,,,,1,,,,,,,,,,,,,NA,,,1,
32979,513,2016,18,5,Glacier,13,pink,56,9,,2,1,,,,,,,,,,,,,,,,,,,NA,1,,,Scarred FL
32980,513,2016,18,5,Glacier,14,pink,81,14,,1,,,,,,,,,,,,,,,,,,,,NA,1,,1,
32981,513,2016,18,5,Glacier,15,chum,54,9,,2,,,,,,,2,,,,,,,,,,,,,NA,,,,
32982,513,2016,18,5,Glacier,16,chum,55,10,,,,,,,,,2,,,,,,,,,,1,,,NA,1,,,ANF
32983,513,2016,18,5,Glacier,17,pink,62,10,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32984,513,2016,18,5,Glacier,18,pink,61,11,,1,,,,,,,,,,,,,,,,,,,,NA,1,,,
32985,513,2016,18,5,Glacier,19,pink,49,7,,1,,,,,,,,,,,,,,1,,1,,,1,NA,,,,
32986,513,2016,18,5,Glacier,20,chum,75,13,,1,1,,,,,,,,,,,,,1,,,,,,NA,,,1,
32987,513,2016,18,5,Glacier,21,chum,49,9,,1,,,,,,,1,,,,,,,,,,,,,NA,1,,1,
32988,513,2016,18,5,Glacier,22,pink,67,10,,1,,,,,,,,,,,,,,,,,,,,NA,1,,,
32989,513,2016,18,5,Glacier,23,pink,59,10,,1,,,,,,,,,,,,,,,,,,,,NA,1,,,
32990,513,2016,18,5,Glacier,24,pink,71,12,,,,,,,,,2,1,,,,,,,,,,,,NA,1,,,
32991,513,2016,18,5,Glacier,25,pink,47,8,,2,,,,,,,,,,,,,,1,,,,,,NA,1,,,
32992,513,2016,18,5,Glacier,26,chum,55,10,,,,1,,,,,1,,,,,,,,,,,,,NA,1,,1,
32993,513,2016,18,5,Glacier,27,pink,66,11,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
32994,513,2016,18,5,Glacier,28,pink,59,9,,1,1,,,,,,,,,,,,,,,1,1,,,NA,1,,,"ANF, GGP"
32995,513,2016,18,5,Glacier,29,chum,55,9,,,2,,,,,,,,,,,,,,,,1,,,NA,,,1,FL
32996,513,2016,18,5,Glacier,30,chum,51,9,1,1,,1,1,,,,1,,,,,,,,,,1,,,NA,1,,,ANF
32997,513,2016,18,5,Glacier,31,pink,65,11,,,,,,,,,1,,,,,,,,,,,,,NA,1,,,
32998,513,2016,18,5,Glacier,32,pink,69,11,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
32999,513,2016,18,5,Glacier,33,pink,65,12,,,,,,,,,,,,,,,,,,,,,,NA,,,,Scarred FL
33000,513,2016,18,5,Glacier,34,chum,43,8,,,1,1,,,,,,,,,,,,,,,,,,NA,1,,,
33001,513,2016,18,5,Glacier,35,pink,59,11,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33002,513,2016,18,5,Glacier,36,chum,81,12,,,,,,,,,1,,,,,,,,,,,,,NA,,,1,
33003,513,2016,18,5,Glacier,37,chum,50,8,,2,1,,,,,,,,,,,,,,,,,,,NA,1,,,
33004,513,2016,18,5,Glacier,38,chum,42,7,,2,,,,,,,,1,,,,,,,,,,,,NA,,,,
33005,513,2016,18,5,Glacier,39,pink,62,11,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33006,513,2016,18,5,Glacier,40,pink,67,11,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33007,513,2016,18,5,Glacier,41,pink,62,11,,,,,,,,,2,,,,,,,,,,,,,NA,1,,,
33008,513,2016,18,5,Glacier,42,chum,41,6,,1,,,,,,,,,,,,,,,,,,,,NA,,,,
33009,513,2016,18,5,Glacier,43,chum,43,6,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
33010,513,2016,18,5,Glacier,44,pink,58,12,,,,,,,,,,,,,,,,,,,1,,,NA,,,,FL
33011,513,2016,18,5,Glacier,45,pink,35,4,1,6,4,,,,,,1,,,,,,,,,,1,,,NA,,,,"LJ, GGP"
33012,513,2016,18,5,Glacier,46,pink,66,12,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
33013,513,2016,18,5,Glacier,47,chum,36,5,,,,,,,,,1,,,,,,,,,,,,,NA,,,,
33014,513,2016,18,5,Glacier,48,pink,90,15,1,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
33015,513,2016,18,5,Glacier,49,pink,71,13,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33016,513,2016,18,5,Glacier,50,pink,69,12,,,,,,,,,,,,,,,,,,,,,,NA,1,,,Split ANF
33017,513,2016,18,5,Glacier,51,pink,55,10,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33018,513,2016,18,5,Glacier,52,pink,62,10,,,,,,,,,,1,,,,,,,,,,,,NA,1,,,
33019,513,2016,18,5,Glacier,53,pink,70,11,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33020,513,2016,18,5,Glacier,54,chum,49,9,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
33021,513,2016,18,5,Glacier,55,pink,61,10,,,,,,,,,,,,,,,,,,,1,,,NA,1,,,CD
33022,513,2016,18,5,Glacier,56,pink,62,10,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
33023,513,2016,18,5,Glacier,57,chum,53,8,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
33024,513,2016,18,5,Glacier,58,pink,59,9,,1,,,,,,,,,,,,,,,,,1,,,NA,1,,,LJ
33025,513,2016,18,5,Glacier,59,pink,69,12,,,,,,,,,,,,,,,,1,,,,,,NA,1,,,
33026,513,2016,18,5,Glacier,60,chum,63,10,,,,,,,,,1,1,,,,,,,,,,,,NA,,,1,
33027,513,2016,18,5,Glacier,61,pink,65,11,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33028,513,2016,18,5,Glacier,62,chum,39,5,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
33029,513,2016,18,5,Glacier,63,pink,62,10,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33030,513,2016,18,5,Glacier,64,pink,71,11,,,,,,,,,1,,,,,,,,,,,,,NA,1,,,
33031,513,2016,18,5,Glacier,65,pink,70,11,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
33032,513,2016,18,5,Glacier,66,pink,72,12,,,,,,,,,2,,,,,,,,,,,,,NA,1,,,
33033,513,2016,18,5,Glacier,67,pink,60,9,,1,,,,,,,,,,,,,,1,,,1,,,NA,1,,,CS
33034,513,2016,18,5,Glacier,68,pink,52,11,,,,,,,,,1,,,,,,,,,,,,,NA,1,,,
33035,513,2016,18,5,Glacier,69,pink,68,10,,1,,,,,,,,,,,,,,,,,,,,NA,,,,
33036,513,2016,18,5,Glacier,70,pink,65,9,,,,,,,,,,,,,,,,,,,,,,NA,1,,,Scarred FL
33037,513,2016,18,5,Glacier,71,chum,51,9,,1,,,,,,,,,,,,,,,,,,,,NA,1,,,
33038,513,2016,18,5,Glacier,72,chum,52,9,,1,,,,,,,1,,,,,,,,,,,,1,NA,1,,,
33039,513,2016,18,5,Glacier,73,pink,65,10,,,,,,,,,1,,,,,,,,,,,,,NA,1,,,
33040,513,2016,18,5,Glacier,74,pink,71,12,,,,,,,,,1,,,,,,,1,,,,,,NA,1,,,
33041,513,2016,18,5,Glacier,75,chum,37,6,,,,,,,,,,,,,,,,,,,,,,NA,,,,clean
33042,513,2016,18,5,Glacier,76,pink,56,9,2,2,,1,1,,,1,1,,,,,,,1,,1,,,,NA,1,,,
33043,513,2016,18,5,Glacier,77,chum,55,9,,,,,,,,,,,,,,,,1,,,,,,NA,1,,,
33044,513,2016,18,5,Glacier,78,chum,63,12,,,,,,,,,,,,,,,,,,,,,,NA,,,1,clean
33045,513,2016,18,5,Glacier,79,pink,66,10,,,,,,,,,1,,,,,,,,,,,,,NA,1,,,
33046,513,2016,18,5,Glacier,80,pink,77,13,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33047,513,2016,18,5,Glacier,81,chum,47,7,,3,2,,,,,,,,,,,,,1,,,,,,NA,,,,
33048,513,2016,18,5,Glacier,82,chum,50,8,,,,,,,,,,,,,,,,,,,,,,NA,1,,,
33049,513,2016,18,5,Glacier,83,chum,79,13,,1,,,,,,,1,,,,,,,,,,,,,NA,1,,1,
33050,513,2016,18,5,Glacier,84,chum,64,11,,1,,,,,,,1,1,,,,,,,,,,,,NA,1,,,
33051,513,2016,18,5,Glacier,85,pink,62,10,1,,,,1,,,,,,,,,,,,,1,,,,NA,1,,,
33052,513,2016,18,5,Glacier,86,chum,52,9,,1,,,,,,,1,,,,,,,,,,,,,NA,,,,
33053,513,2016,18,5,Glacier,87,chum,69,12,1,,1,,,,,,1,,,,,,,,,,,,,NA,1,,1,
33054,513,2016,18,5,Glacier,88,chum,38,5,,1,,,,,,,,1,,,,,,,,,,,,NA,,,,
33055,513,2016,18,5,Glacier,89,chum,50,8,,,,,,,,,,1,,,,,,,,,,,,NA,,,,
33056,513,2016,18,5,Glacier,90,chum,45,6,,1,1,,,,,,1,,,,,,,,,,,,,NA,,,,
33057,513,2016,18,5,Glacier,91,chum,46,7,,3,,,,,,,,,,,,,,,,,,,,NA,1,,,
33058,514,2016,26,5,Burdwood,1,chum,67,12,,,,,,,,,,,,,,,,,,,,,,NA,,,1,Clean
33059,514,2016,26,5,Burdwood,2,chum,80,12,,,,,,,,,,,,,,,,1,,,1,,,NA,,,1,ANF
33060,514,2016,26,5,Burdwood,3,chum,74,13,,,,,,,,,,,,,,,,,,,,,,NA,,,1,Clean
33061,514,2016,26,5,Burdwood,4,chum,69,11,,,,,,,,,,,,,,,,,,,,,,NA,,,1,Clean
33062,514,2016,26,5,Burdwood,5,chum,66,12,,,,,,,,,,,,,,,,,,,,,,NA,1,,1,
33063,514,2016,26,5,Burdwood,6,chum,64,11,,,,,,,,,,,,,,,,,,,,,,NA,,,,Clean
33064,514,2016,26,5,Burdwood,7,chum,66,13,,,,,,,,,,,,,,,,1,,,,,,NA,1,,1,
33065,514,2016,26,5,Burdwood,8,chum,69,12,,,,,,,,,,,,,,,,,,,1,,,NA,,,1,FL
33066,514,2016,26,5,Burdwood,9,pink,76,11,,,,,,,,,1,,,,,,,,,,,,,NA,1,,,
33067,514,2016,26,5,Burdwood,10,pink,77,12,,,,,,,,,,,,,,,,,,,,,,NA,,,1,Clean
33068,514,2016,26,5,Burdwood,11,pink,74,15,,,,,,,,,,,,,,,,,,,1,,,NA,,,1,ANF
33069,514,2016,26,5,Burdwood,12,pink,69,11,,,,,,,,,,,,,,,,,,,,,,NA,,,,Clean
33070,514,2016,26,5,Burdwood,13,chum,74,12,1,2,,,,1,,,,3,1,,,,,,,,1,,,NA,,,1,eye
33071,514,2016,26,5,Burdwood,14,pink,74,10,,,,,,,,,,,,,,,,,,,,,,NA,,,1,Clean
